salesanalysis,Design,Category_Code,VOCNO,GROSS_WT1,NETVALUECC1
1,DIAMOND PENDANT,PN,112,1,1497.36
1,DIAMOND PENDANT,PN,112,1,1585.44
1,DIAMOND PENDANT,PN,112,1,1508.37
1,DIAMOND PENDANT,PN,112,1,2275.4
1,DIAMOND PENDANT,PN,112,1,2139.61
1,DIAMOND PENDANT,PN,112,1,2183.65
1,DIAMOND PENDANT,PN,112,1,2077.22
1,DIAMOND PENDANT,PN,112,1,2088.23
1,DIAMOND PENDANT,PN,112,1,2033.18
1,DIAMOND PENDANT,PN,112,1,2205.67
1,DIAMOND PENDANT,PN,112,1,1978.13
1,DIAMOND RING,RN,112,1,1255.14
1,DIAMOND RING,RN,112,1,924.84
1,DIAMOND PENDANT,PN,112,1,1658.84
1,DIAMOND PENDANT,PN,112,1,1662.51
1,DIAMOND PENDANT,PN,112,1,1611.13
1,DIAMOND PENDANT,PN,112,1,1324.87
1,DIAMOND PENDANT,PN,112,1,1247.8
1,DIAMOND PENDANT,PN,112,1,1658.84
1,DIAMOND PENDANT,PN,112,1,1655.17
1,DIAMOND PENDANT,PN,112,1,1574.43
1,DIAMOND PENDANT,PN,112,1,1273.49
1,GOLD RING,RN,112,1,1218.44
1,DIAMOND RING,RN,112,1,888.14
1,GOLD RING,RN,112,1,1211.1
1,DIAMOND RING,RN,112,1,800.06
1,DIAMOND RING,RN,112,1,807.4
1,DIAMOND RING,RN,112,1,734
1,DIAMOND RING,RN,112,1,928.51
1,DIAMOND RING,RN,112,1,895.48
1,DIAMOND RING,RN,112,1,1420.29
1,DIAMND RING,RN,112,1,1464.33
1,DIAMOND RING,RN,112,1,1097.33
1,DIAMOND RING,RN,112,1,811.07
1,GOLD RING,RN,112,1,1236.79
1,DIAMOND RING,RN,112,1,888.14
1,DIAMOND RING,RN,112,1,840.43
1,DIAMOND RING,RN,112,1,921.17
1,DIAMND RING,RN,112,1,1490.02
1,DIAMOND RING,RN,112,1,1923.08
1,DIAMOND RING,RN,112,1,1023.93
1,DIAMOND RING,RN,112,1,800.06
1,DIAMOND RING,RN,112,1,822.08
1,DIAMOND RING,RN,112,1,906.49
1,DIAMOND RING,RN,112,1,935.85
1,DIAMOND RING,RN,112,1,833.09
1,GOLD RING,RN,112,1,1284.5
1,DIAMOND RING,RN,112,1,737.67
1,DIAMOND RING,RN,112,1,814.74
1,DIAMOND RING,RN,112,1,873.46
1,DIAMOND RING,RN,112,1,1148.71
1,DIAMND RING,RN,112,1,1464.33
1,DIAMOND RING,RN,112,1,807.4
1,DIAMOND RING,RN,112,1,822.08
1,DIAMOND RING,RN,112,1,1185.41
1,DIAMOND RING,RN,112,1,722.99
1,DIAMOND RING,RN,112,1,917.5
1,DIAMOND RING,RN,112,1,1923.08
1,DIAMOND RING,RN,112,1,829.42
1,DIAMOND RING,RN,112,1,1401.94
1,DIAMOND RING,RN,112,1,1112.01
1,GOLD RING,RN,112,1,1207.43
1,DIAMOND RING,RN,112,1,917.5
1,DIAMOND RING,RN,112,1,1152.38
1,DIAMOND RING,RN,112,1,847.77
1,DIAMOND RING,RN,112,1,1923.08
1,DIAMND RING,RN,112,1,1490.02
1,DIAMOND RING,RN,112,1,1486.35
1,DIAMOND RING,RN,112,1,818.41
1,DIAMND RING,RN,112,1,1460.66
1,DIAMOND RING,RN,112,1,1864.36
1,DIAMOND RING,RN,112,1,910.16
1,DIAMOND RING,RN,112,1,906.49
1,DIAMOND RING,RN,112,1,1655.17
1,DIAMOND RING,RN,112,1,730.33
1,DIAMOND RING,RN,112,1,829.42
1,DIAMOND RING,RN,112,1,932.18
1,DIAMOND RING,RN,112,1,1669.85
1,DIAMOND RING,RN,112,1,1031.27
1,DIAMOND RING,RN,112,1,822.08
1,DIAMOND RING,RN,112,1,829.42
1,DIAMOND RING,RN,112,1,785.38
1,GOLD RING,RN,112,1,1225.78
1,DIAMOND RING,RN,112,1,756.02
1,DIAMOND RING,RN,112,1,1401.94
1,DIAMOND RING,RN,112,1,803.73
1,DIAMOND RING,RN,112,1,818.41
1,DIAMOND RING,RN,112,1,1475.34
1,DIAMOND RING,RN,112,1,913.83
1,DIAMOND RING,RN,112,1,1423.96
1,DIAMOND RING,RN,112,1,836.76
1,DIAMOND RING,RN,112,1,1280.83
1,DIAMOND RING,RN,112,1,1310.19
1,DIAMOND BRACELET,BT,112,1,1082.65
1,DIAMOND RING,RN,112,1,1523.05
1,DIAMOND RING,RN,112,1,950.53
1,DIAMOND RING,RN,112,1,789.05
1,DIAMOND RING,RN,112,1,796.39
1,DIAMOND RING,RN,112,1,939.52
1,DIAMOND RING,RN,112,1,844.1
1,DIAMOND RING,RN,112,1,1012.92
1,DIAMOND RING,RN,112,1,906.49
1,DIAMOND RING,RN,112,1,1203.76
1,DIAMOND RING,RN,112,1,1460.66
1,DIAMOND RING,RN,112,1,833.09
1,DIAMOND RING,RN,112,1,1912.07
1,DIAMOND RING,RN,112,1,1324.87
1,DIAMOND RING,RN,112,1,1409.28
1,DIAMOND RING,RN,112,1,803.73
1,DIAMND RING,RN,112,1,1471.67
1,DIAMOND RING,RN,112,1,1167.06
1,DIAMOND RING,RN,112,1,1181.74
1,DIAMOND RING,RN,112,1,910.16
1,DIAMOND RING,RN,112,1,748.68
1,DIAMOND RING,RN,112,1,745.01
1,DIAMOND RING,RN,112,1,924.84
1,DIAMOND RING,RN,112,1,1159.72
1,DIAMOND RING,RN,112,1,932.18
1,DIAMOND RING,RN,112,1,998.24
1,DIAMOND RING,RN,112,1,1126.69
1,DIAMOND RING,RN,112,1,946.86
1,DIAMOND RING,RN,112,1,998.24
1,DIAMOND RING,RN,112,1,1005.58
1,DIAMOND RING,RN,112,1,1258.81
1,DIAMOND RING,RN,112,1,1508.37
1,DIAMND RING,RN,112,1,1490.02
1,DIAMOND PENDANT,PN,112,1,1361.57
1,DIAMND RING,RN,112,1,1501.03
1,DIAMND RING,RN,112,1,1464.33
1,DIAMOND RING,RN,112,1,1387.26
1,DIAMOND RING,RN,112,1,954.2
1,DIAMOND RING,RN,112,1,1009.25
1,DIAMOND RING,RN,112,1,1001.91
1,DIAMOND RING,RN,112,1,1027.6
1,DIAMOND RING,RN,112,1,1145.04
1,DIAMOND RING,RN,112,1,1669.85
1,DIAMOND PENDANT,PN,5,-1,-3288
1,DIAMOND BRACELET,BR,5,-1,-2396
1,DIAMOND BANGLE,BN,5,-1,-1739
1,DIAMOND EARRING,ER,5,-1,-1443
1,GOLD EARRING,ER,114,1,2081
1,GOLD EARRING,ER,114,1,2086
1,GOLD EARRING,ER,114,1,2080
1,DIAMOND EARRING,ER,114,1,1277
1,GOLD EARRING,ER,114,1,2070
1,DIAMOND PENDANT,PN,114,1,1842
1,DIAMOND EARRING,ER,115,1,2846
1,DIAMOND RING,RN,115,1,1520
1,,,116,1,475
1,DIAMOND BRACELET,BR,89,1,2396
1,DIAMOND PENDANT,PN,89,1,1480
1,DIAMOND PENDANT,PN,89,1,3288
1,DIAMOND EARRING,ER,89,1,4289
1,DIAMOND EARRING,ER,89,1,1762
1,DIAMOND RING,RN,89,1,2443
1,DIAMOND RING,RN,89,1,1225
1,DIAMOND BANGLE,BN,89,1,1739
1,DIAMOND PENDANT,PN,89,1,873
1,DIAMOND PENDANT,PN,89,1,865
1,DIAMOND EARRING,ER,89,1,919
1,DIAMOND EARRING,ER,89,1,1443
1,DIAMOND BANGLE,BN,126,1,1049
1,DIAMOND RING,RN,126,1,2034
1,DIAMOND RING,RN,126,1,1450
1,DIAMOND RING,RN,92,1,3515
1,DIAMOND RING,RN,92,1,2510
1,DIAMOND PENDANT,PN,92,1,3750
1,DIAMOND EARRING,ER,92,1,2950
1,DIAMOND BANGLE,BN,162,1,13809.52
1,DIAMOND EARRING,ER,162,1,7804.76
1,DIAMOND EARRING,ER,155,1,1142.86
1,DIAMOND PENDANT,PN,154,1,2876.19
1,Diamond Ring,,144,1,13333.33
1,DIAMOND CHOKER NECKLACE,NK,147,1,6257.14
1,Dia Earring,,150,1,1904.76
1,DIAMOND,PN,159,1,19619.05
1,DIAMOND BANGLE,BN,173,1,22952.38
1,DIAMOND PENDANT,PN,173,1,3619.05
1,DIAMOND BANGLE,BN,173,1,22952.38
1,DIAMOND BRACELET,BT,167,1,3333.33
1,DIAMOND RING,RN,170,1,2714.29
1,DIAMOND EARRING,ER,172,1,1709.52
1,DIAMOND EARRING,ER,172,1,8726.67
1,DIAMOND,NK,185,1,4761.9
1,DIAMOND,NK,8,-1,-4761.9
1,DIAMOND,NK,184,1,4761.9
1,DIAMOND RING,RN,191,1,3680
1,DIAMOND EARRING,ER,193,1,14047.62
1,DIAMOND EARRING,ER,194,1,4476.19
1,Diamond Ring,,194,1,5047.62
1,DIAMOND EARRING,ER,195,1,2404.76
1,DIAMOND PENDANT WITH CHAIN,PN,195,1,3547.62
1,DIAMOND BANGLE,BN,199,1,3380.95
1,DIAMOND RING,RN,200,1,3133.33
1,DIAMOND BANGLE,BN,200,1,4961.9
1,DIAMOND NECKLACE,NK,201,1,30476.19
1,DIAMOND EARRING,ER,201,1,12380.95
1,Multi Tourmaline              ,,202,1,619.05
1,DIAMOND RING,RN,209,1,3380.95
1,GOLD EARRING,ER,212,1,428.57
1,DIAMOND BRACELET,BT,216,1,1714.29
1,DIAMOND EARRING,ER,72,1,3809.52
1,DIAMOND BANGLE,BN,79,1,47047.62
1,DIAMOND RING,RN,64,1,3000
1,DIAMOND,BN,64,1,4142.86
1,DIAMOND RING,RN,65,1,3809.52
1,DIAMOND RING,RN,65,1,19047.62
1,,,65,1,285.71
1,DIAMOND EARRING,ER,65,1,11904.76
1,Multi Tourmaline              ,,65,1,3142.86
1,DIAMOND NECKLACE,NK,603,1,1887.96
1,DIAMOND BRACELET,BT,603,1,913.47
1,DIAMOND EARRING,ER,603,1,96.04
1,DIAMOND RING,RN,603,1,511.26
1,DIAMOND EARRING,ER,603,1,3
1,DIAMOND EARRING,ER,603,1,272.99
1,DIAMOND EARRING,ER,603,1,693.86
1,DIAMOND NECKLACE,NK,603,1,797.42
1,DIAMOND EARRING,ER,603,1,209.43
1,DIAMOND BRACELET,BT,603,1,529.24
1,DIAMOND NECKLACE,NK,603,1,269.99
1,DIAMOND BRACELET,BT,603,1,217.51
1,DIAMOND NECKLACE,NK,603,1,217.51
1,DIAMOND NECKLACE,NK,603,1,279.72
1,DIAMOND NECKLACE,NK,603,1,226.04
1,DIAMOND BANGLE,BN,603,1,116.26
1,DIAMOND RING,RN,603,1,282.07
1,DIAMOND RING,RN,603,1,294.74
1,DIAMOND RING,RN,603,1,139.56
1,DIAMOND RING,RN,603,1,120.22
1,DIAMOND RING,RN,603,1,57.23
1,DIAMOND RING,RN,603,1,73.54
1,DIAMOND RING,RN,603,1,112.35
1,DIAMOND RING,RN,603,1,42.54
1,DIAMOND RING,RN,603,1,195.24
1,DIAMOND RING,RN,603,1,287.92
1,DIAMOND RING,RN,603,1,152.64
1,DIAMOND RING,RN,603,1,79.29
1,DIAMOND RING,RN,603,1,78.3
1,DIAMOND RING,RN,603,1,59.21
1,DIAMOND RING,RN,603,1,73.74
1,DIAMOND RING,RN,603,1,65.6
1,DIAMOND RING,RN,603,1,40.68
1,DIAMOND EARRING,ER,603,1,3
1,DIAMOND RING,RN,603,1,79.3
1,DIAMOND RING,RN,603,1,255.31
1,DIAMOND RING,RN,603,1,316.82
1,DIAMOND RING,RN,603,1,38.03
1,DIAMOND EARRING,ER,603,1,107.1
1,DIAMOND PENDANT,PN,603,1,199.16
1,DIAMOND RING,RN,603,1,170.39
1,DIAMOND EARRING,ER,603,1,377.67
1,DIAMOND RING,RN,642,1,168.01
1,DIAMOND EARRING,ER,642,1,268.09
1,DIAMOND EARRING,ER,642,1,790.24
1,GOLD NECKLACE,NK,625,1,5500
1,DIAMOND RING,RN,44,-1,-2250
1,DIAMOND RING,RN,602,1,1768.94
1,DIAMOND RING,RN,602,1,1669.85
1,DIAMOND RING,RN,602,1,1578.1
1,DIAMOND RING,RN,602,1,1970.79
1,DIAMOND RING,RN,602,1,1614.8
1,DIAMOND RING,RN,602,1,2275.4
1,DIAMOND RING,RN,602,1,1570.76
1,DIAMOND RING,RN,602,1,1893.72
1,DIAMOND RING,RN,602,1,1945.1
1,DIAMOND RING,RN,602,1,1728.57
1,DIAMOND RING,RN,602,1,1846.01
1,DIAMOND PENDANT,PN,602,1,1486.35
1,DIAMOND RING,RN,602,1,2238.7
1,DIAMOND PENDANT,PN,602,1,1449.65
1,DIAMOND PENDANT,PN,602,1,1328.54
1,DIAMOND PENDANT,PN,602,1,2000.15
1,DIAMOND RING,RN,606,1,1504.7
1,DIAMOND RING,RN,606,1,1816.65
1,DIAMOND PENDANT,PN,606,1,1284.5
1,DIAMOND RING,RN,606,1,2000.15
1,DIAMOND PENDANT,PN,606,1,1412.95
1,DIAMOND PENDANT,PN,606,1,1486.35
1,DIAMOND RING,RN,606,1,1871.7
1,DIAMOND RING,RN,606,1,2202
1,DIAMOND RING,RN,606,1,1743.25
1,DIAMOND BRACELET,BT,96,1,10952.38
1,DIAMOND EARRING,ER,93,1,6961.9
1,DIAMOND RING,RN,93,1,4676.19
1,DIAMOND PENDANT,PN,93,1,3933.33
1,,,167,1,800
1,,,171,1,385
1,DIAMOND PENDANT,PN,159,1,5670
1,DIAMOND BRACELET,BT,162,1,1600
1,DIAMOND ANKLET,AN,162,1,1400
1,DIAMOND CHOKER NECKLACE,NK,161,1,2200
1,Diamond Ring,,175,1,14000
1,DIAMOND RING,,175,1,22000
1,DIAMOND EARRING,ER,175,1,67000
1,DIAMOND,NK,175,1,27500
1,DIAMOND EARRING,ER,175,1,5000
1,DIAMOND,NK,175,1,25500
1,DIAMOND EARRING,ER,175,1,22000
1,DIAMOND EARRING,ER,175,1,39000
1,DIAMOND RING,,175,1,17500
1,DIAMOND NECKLACE,NK,175,1,24500
1,DIAMOND PENDANT,PN,176,1,1550
1,DIAMOND BANGLE,BN,824,1,17619.05
1,DIAMOND BANGLE,BN,824,1,4952.38
1,DIAMOND EARRING,ER,824,1,4571.43
1,DIAMOND EARRING,ER,850,1,2619.05
1,DIAMOND EARRING,ER,850,1,1761.9
1,DIAMOND BANGLE,BN,839,1,11428.57
1,DIAMOND BANGLE,BN,760,1,25238.1
1,Diamond Ring,,774,1,2095.24
1,DIAMOND ANKLET,AN,811,1,1904.76
1,DIAMOND BRACELET,BT,828,1,7333.33
1,Multi Tourmaline              ,,852,1,476.19
1,DIAMOND RING,RN,842,1,1428.57
1,DIAMOND EARRING,ER,175,1,104761.9
1,DIAMOND,NK,537,1,30000
1,DIAMOND EARRING,ER,504,1,2500
1,DIAMOND RING,RN,498,1,2308.43
1,DIAMOND RING,RN,498,1,1831.33
1,DIAMOND EARRING,ER,498,1,2315.77
1,DIAMOND EARRING,ER,498,1,9626.41
1,DIAMOND EARRING,ER,498,1,3739.73
1,DIAMOND BRADCELET,BT,498,1,2345.13
1,DIAMOND RING,RN,498,1,990.9
1,DIAMOND RING,RN,498,1,976.22
1,DIAMOND RING,RN,498,1,3967.27
1,DIAMOND EARRING,PN,498,1,8290.53
1,DIAMOND RING,RN,498,1,987.23
1,DIAMOND BRACELET,BT,498,1,1607.46
1,DIAMOND RING,RN,498,1,990.9
1,DIAMOND RING,RN,498,1,998.24
1,DIAMOND RING,RN,498,1,2741.49
1,DIAMOND BRACELET,BT,498,1,1724.9
1,DIAMOND PENDANT,PN,498,1,1592.78
1,DIAMOND EARRING,ER,498,1,2113.92
1,DIAMOND EARRING,ER,498,1,13039.51
1,DIAMOND RING,RN,498,1,7380.37
1,DIAMOND RING,RN,498,1,990.9
1,DIAMOND RING,RN,498,1,1735.91
1,DIAMOND RING,RN,498,1,1838.67
1,DIAMOND RING,RN,498,1,1835
1,DIAMOND RING,RN,498,1,10085.16
1,DIAMOND RING,RN,498,1,5739.88
1,DIAMOND EARRING,ER,498,1,24343.11
1,DIAMOND PENDANT,PN,498,1,2583.68
1,DIAMOND RING,RN,498,1,2198.33
1,DIAMOND PENDANT,PN,498,1,5255.44
1,DIAMOND EARRING,ER,498,1,10485.19
1,DIAMOND RING,RN,498,1,5126.99
1,DIAMOND PENDANT,PN,498,1,6672.06
1,DIAMOND EARRING,ER,498,1,11644.91
1,DIAMOND RING,RN,498,1,1001.91
1,DIAMOND RING,RN,498,1,979.89
1,DIAMOND RING,RN,498,1,987.23
1,DIAMOND RING,RN,498,1,998.24
1,DIAMOND RING,RN,498,1,968.88
1,DIAMOND RING,RN,498,1,994.57
1,DIAMOND RING,RN,498,1,987.23
1,DIAMOND RING,RN,498,1,1236.79
1,DIAMOND RING,RN,498,1,998.24
1,DIAMOND RING,RN,498,1,1001.91
1,DIAMOND RING,RN,498,1,1009.25
1,DIAMOND RING,RN,498,1,1739.58
1,DIAMOND RING,RN,498,1,1023.93
1,DIAMOND RING,RN,498,1,979.89
1,DIAMOND EARRING,ER,498,1,3923.23
1,DIAMOND RING,RN,498,1,979.89
1,DIAMOND RING,RN,498,1,1515.71
1,DIAMOND PENDANT,PN,498,1,5816.95
1,DIAMOND PENDANT,PN,498,1,4855.41
1,DIAMOND RING,RN,498,1,1680.86
1,DIAMOND RING,RN,498,1,7321.65
1,DIAMOND RING,RN,498,1,1005.58
1,GOLD EARRING,ER,505,1,2320
1,GOLD EARRING,ER,505,1,2220
1,GOLD EARRING,ER,505,1,2176
1,GOLD EARRING,ER,505,1,2188
1,DIAMOND NECKLACE,PN,530,1,1837
1,GOLD PENDANT WITH CHAIN,PN,530,1,1853
1,GOLD EARRING,ER,530,1,1587
1,GOLD EARRING,ER,530,1,1605
1,GOLD EARRING,ER,530,1,1590
1,DIAMOND NECKLACE,PN,530,1,1850
1,GOLD EARRING,ER,556,1,2165
1,GOLD EARRING,ER,556,1,2191
1,GOLD EARRING,ER,556,1,2166
1,GOLD EARRING,ER,556,1,2148
1,DIAMOND BANGLE,BN,556,1,2165
1,DIAMOND RING,RN,556,1,1725
1,DIAMOND PENDANT,PN,523,1,855
1,DIAMOND BRACELET,BT,12,1,72400
1,DIAMOND RING,ER,32,1,1523.81
1,DIAMOND RING,,3,1,7142.86
1,DIAMOND RING,RN,3,1,4285.71
1,DIAMOND BRACELET,,3,1,15238.1
1,DIAMOND EARRING,ER,4,1,9047.62
1,DIAMOND PENDANT,PN,4,1,10000
1,Multi Tourmaline              ,,2,1,619.05
1,GOLD PENDANT,PN,1,1,100
1,,,7,1,95.24
1,DIAMOND EARRING,ER,11,1,3809.52
1,DIAMOND,NK,14,1,6190.48
1,DIAMOND,PN,15,1,4476.19
1,DIAMOND EARRING,ER,17,1,4571.43
1,DIAMOND RING,RN,24,1,2857.14
1,DIAMOND RING,RN,25,1,22533.33
1,DIAMOND EARRING,ER,208,1,5857.14
1,DIAMOND RING,RN,205,1,10666.67
1,DIAMOND PENDANT,PN,217,1,3761.9
1,DIAMOND EARRING,ER,220,1,285.71
1,GOLD EARRING,ER,220,1,333.33
1,DIAMOND BRACELET,BT,228,1,2380.95
1,DIAMOND RING,RN,230,1,5238.1
1,DIAMOND BANGLE,BN,273,1,6285.71
1,DIAMOND RING,RN,263,1,7569.46
1,DIAMOND RING,RN,270,1,76190.48
1,DIAMOND RING,RN,282,1,16666.67
1,DIAMOND EARRING,ER,476,1,11047.62
1,DIAMOND RING,RN,476,1,9904.76
1,COLOURSTONE RING,RN,516,1,1428.57
1,DIAMOND NECKLACE,NK,141,1,23840.95
1,Multi Tourmaline              ,,141,1,476.19
1,Multi Tourmaline              ,,93,1,595.24
1,Multi Tourmaline              ,,93,1,71.43
1,DIAMOND RING,RN,88,1,2285.71
1,DIAMOND BRACELET,BT,88,1,2571.43
1,DIAMOND EARRING,ER,136,1,20952.38
1,DIAMOND BRACELET,BT,98,1,1571.43
1,GOLD EARRING,ER,107,1,1428.57
1,,,126,1,66.67
1,,,90,0.8,11428.57
1,DIAMOND RING,RN,90,1,1142.86
1,DIAMOND RING,RN,8,-1,-1142.86
1,,,8,-0.8,-11428.57
1,Diamond Ring,,96,1,2761.9
1,Diamond Ring,,97,1,4657.14
1,,,97,1.01,21376.19
1,Multi Tourmaline              ,,102,1,238.1
1,DIAMOND RING,RN,103,1,2952.38
1,Diamond Pendant,,111,1,523.81
1,,,114,0.8,11428.57
1,DIAMOND PENDENT,PN,123,1,1657.14
1,DIAMOND RING,RN,150,1,4523.81
1,DIAMOND EARRING,ER,156,1,2857.14
1,DIAMOND RING,RN,158,1,2300
1,,,158,1.01,15900
1,DIAMOND EARRING,ER,164,1,2428.57
1,DIAMOND RING,RN,100,1,14285.71
1,DIAMOND EARRING,ER,94,1,6666.67
1,DIAMOND EARRING,ER,94,1,4761.9
1,DIAMOND BANGLE,BN,4,1,9700
1,GOLD RING,RN,4,1,2900
1,DIAMOND RING,RN,4,1,3900
1,DIAMOND,PN,4,1,14950
1,DIAMOND RING,RN,4,1,6600
1,DIAMOND RING,RN,4,1,5000
1,DIAMOND RING,RN,5,1,33244.34
1,DIAMOND CHOKER NECKLACE,NK,21,1,1666.67
1,DIAMOND,PN,16,1,2380.95
1,DIAMOND CHOKER NECKLACE,NK,19,1,3204.76
1,DIAMOND PENDANT,PN,17,1,1619.05
1,DIAMOND EARRING,ER,18,1,9714.29
1,DIAMOND EARRING,ER,18,1,809.52
1,DIAMOND BANGLE,BN,228,1,23809.52
1,DIAMOND BANGLE,BN,245,1,26666.67
1,GOLD PENDANT,PN,221,1,2571.43
1,DIAMOND RING,RN,224,1,3619.05
1,DIAMOND RING,RN,9,-1,-3619.05
1,DIAMOND PENDANT,PN,235,1,7238.1
1,DIAMOND PENDANT,PN,234,1,3714.29
1,DIAMOND NECKLACE,NK,236,1,55271.43
1,DIAMOND RING,RN,239,1,18571.43
1,DIAMOND RING,RN,243,1,5714.29
1,DIAMOND BRACELET,BT,256,1,2428.57
1,DIAMOND RING,RN,256,1,3190.48
1,DIAMOND EARRING,ER,256,1,4809.52
1,DIAMOND,PN,259,1,3285.71
1,DIAMOND,PN,259,1,4014.29
1,DIAMOND,PN,259,1,3523.81
1,DIAMOND,PN,259,1,5380.95
1,DIAMOND BANGLE,BN,261,1,4285.71
1,DIAMOND PENDANT,PN,273,1,4380.95
1,DIAMOND EARRING,ER,273,1,7190.48
1,DIAMOND RING,RN,273,1,4142.86
1,DIAMOND BRACELET,BT,281,1,1619.05
1,Multi Tourmaline              ,,231,1,428.57
1,DIAMOND RING,RN,90,1,11428.57
1,DIAMOND BANGLE,BN,83,1,10047.62
1,GOLD NECKLACE,NK,83,1,15190.48
1,Diamond Bangle,BT,83,1,6857.14
1,DIAMOND BRACELET,BR,7,1,19000
1,DIAMOND NECKLACE,NK,8,1,86000
1,DIAMOND NECKLACE,NK,7,1,23500
1,DIAMOND EARRING,ER,8,1,29000
1,,,73,1,2000
1,DIAMOND,PN,7,-1,-3475
1,DIAMOND RING,RN,67,1,10547.62
1,DIAMOND RING,RN,8,-1,-3619.05
1,DIAMOND RING,RN,8,-1,-3952.38
1,Multi Tourmaline              ,,8,-1,-24809.52
1,DIAMOND RING,RN,65,1,9047.62
1,DIAMOND RING,RN,68,1,16971.43
1,DIAMOND EARRING,ER,69,1,1952.38
1,DIAMOND PENDANT,PN,70,1,5000
1,DIAMOND RING,RN,70,1,13661.9
1,DIAMOND EARRING,ER,70,1,11047.62
1,DIAMOND EARRING,ER,71,1,2952.38
1,DIAMOND RING,RN,75,1,3333.33
1,Multi Tourmaline              ,,78,1,24809.52
1,DIAMOND RING,RN,78,1,3952.38
1,DIAMOND RING,RN,78,1,3619.05
1,DIAMOND RING,RN,80,1,8904.76
1,DIAMOND RING,RN,80,1,1695.24
1,DIAMOND PENDANT,PN,439,1,6520
1,DIAMOND EARRING,ER,296,1,3333.33
1,DIAMOND BANGLE,BN,303,1,2547.62
1,DIAMOND BRACELET,BT,303,1,3500
1,DIAMOND BRACELET,BT,327,1,1880.95
1,DIAMOND BRACELET,BT,302,1,2619.05
1,DIAMOND,NK,293,1,2952.38
1,DIAMOND,BN,293,1,2666.67
1,Diamond Brooch,,298,1,714.29
1,DIAMOND EARRING,ER,298,1,333.33
1,DIAMOND RING,RN,307,1,4171.43
1,DIAMOND,PN,311,1,5142.86
1,DIAMOND RING,RN,311,1,5047.62
1,DIAMOND,NK,311,1,1238.1
1,DIAMOND BANGLE,BN,325,1,7619.05
1,DIAMOND EARRING,ER,319,1,17142.86
1,DIAMOND BRACELET,BT,319,1,34285.71
1,DIAMOND BRACELET,BT,331,1,10952.38
1,DIAMOND,NK,161,1,3619.05
1,DIAMOND EARRING,ER,161,1,9523.81
1,DIAMOND,PN,161,1,18571.43
1,DIAMOND BANGLE,BN,161,1,17619.05
1,DIAMOND NECKLACE,NK,161,1,13190.48
1,DIAMOND EARRING,ER,161,1,4857.14
1,DIAMOND,BN,161,1,3238.1
1,Diamond Pendant,,161,1,4952.38
1,DIAMOND RING,RN,145,1,4761.9
1,DIAMOND RING,RN,165,1,3238.1
1,DIAMOND EARRING,ER,165,1,4857.14
1,DIAMOND,PN,23,1,6100
1,,,148,3.01,167777.14
1,Multi Tourmaline              ,,148,1,2094.29
1,DIAMOND PENDANT,PN,163,1,4571.43
1,DIAMOND RING,RN,166,1,5571.43
1,DIAMOND RING,RN,166,1,4880.95
1,DIAMOND RING,RN,165,1,8190.48
1,DIAMOND,BN,169,1,2142.86
1,DIAMOND EARRING,ER,233,1,7142.86
1,DIAMOND RING,RN,233,1,7714.29
1,DIAMOND PENDANT,PN,233,1,4761.9
1,DIAMOND RING,RN,7,-1,-7714.29
1,DIAMOND EARRING,ER,7,-1,-7142.86
1,DIAMOND PENDANT,PN,7,-1,-4761.9
1,DIAMOND RING,RN,234,1,18857.14
1,DIAMOND PENDANT,PN,256,1,6952.38
1,DIAMOND EARRING,ER,256,1,10095.24
1,DIAMOND EARRING,ER,104,1,16000
1,GOLD EARRING,ER,29,1,5430
1,GOLD EARRING,ER,29,1,14600
1,GOLD RING,RN,29,1,3370
1,DIAMOND EARRING,ER,29,1,6450
1,DIAMOND RING,RN,29,1,9700
1,DIAMOND PENDANT,PN,257,1,1904.76
1,DIAMOND NECKLACE,BT,256,1,66666.67
1,Ring With Cert Dia            ,,258,1,17142.86
1,DIAMOND,RN,258,1,14285.71
1,DIAMOND RING,RN,254,1,4285.71
1,DIAMOND RING,RN,445,1,1666.67
1,DIAMOND EARRING,ER,461,1,5047.62
1,DIAMOND PENDANT,PN,461,1,3333.33
1,DIAMOND RING,RN,461,1,3428.57
1,DIAMOND PENDANT,PN,462,1,4047.62
1,DIAMOND RING,RN,332,1,4171.43
1,DIAMOND RING,RN,358,1,3714.29
1,DIAMOND RING,RN,350,1,16857.14
1,DIAMOND ANKLET,AN,352,1,2000
1,LMRING1-7MM,RN,390,1,3714.29
1,DIAMOND BANGLE,BN,390,1,13428.57
1,DIAMOND RING,RN,962,1,7142.86
1,DIAMOND RING,RN,933,1,9523.81
1,DIAMOND RING,RN,933,1,4761.9
1,DIAMOND PENDANT,PN,936,1,3304.76
1,DIAMOND BRACELET,BT,936,1,4047.62
1,DIAMOND PENDANT,PN,936,1,3314.29
1,DIAMOND CHOKER NECKLACE,NK,957,1,5314.29
1,DIAMOND EARRING,ER,941,1,8357.14
1,DIAMOND RING,RN,947,1,16666.67
1,DIAMOND EARRING,ER,952,1,14761.9
1,DIAMOND RING,RN,953,1,9619.05
1,DIAMOND CHOKER NECKLACE,NK,966,1,4523.81
1,DIAMOND EARRING,ER,965,1,2438.1
1,DIAMOND RING,RN,11,1,3500
1,DIAMOND RING,RN,11,1,2000
1,DIAMOND NECKLACE,NK,83,1,142857.14
1,DIAMOND NECKLACE,NK,6,-1,-142857.14
1,DIAMOND NECKLACE,NK,84,1,57142.86
