BRANCH_CODE,VOCTYPE,VOCDATE,Date2,SYSTEM_DATE,DIVISION_CODE,STOCK_CODE,DESIGN_CODE,CATEGORY_CODE,COLLECTION,CATCOLL_CODE,BRAND_CODE,PARTYCODE,PCS,GROSSWT,STONEWT,NETWT,PUREWT,NETVALUECC,NETVALUEFC,Date,Year,Sales_quantity,Sales_value,sales_value_per_unit
EXHBR,PTR,29-04-2018,01-04-2018,04/01/2019 18:1I:38,M,MR025600,MDI-M,RN,INSPIRE,RN_INSPIRE,LV,124020,-1,-1,0,0,-1,-1678.89,-1678.89,29-04-2018,2018,1,1678.89,1678.89
MKD,PTB,29-04-2018,01-04-2018,08/05/2018 13:5I:14,M,MR031504,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1634.06,-1634.06,29-04-2018,2018,1,1634.06,1634.06
BDJEW,PTR,29-04-2018,01-04-2018,11/07/2018 15:7I:03,M,MR031504,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1634.06,-1634.06,29-04-2018,2018,1,1634.06,1634.06
EXHBR,PTR,29-04-2018,01-04-2018,04/01/2019 18:1I:38,M,MR031066,MDI-M,RN,INSPIRE,RN_INSPIRE,BVL,124020,-1,-1,0,0,-1,-1504.48,-1504.48,29-04-2018,2018,1,1504.48,1504.48
MKD,PTB,29-04-2018,01-04-2018,08/05/2018 13:5I:14,M,MR018064,BELBAK-M,RN,WILDERNESS,RN_WILDERNESS,LEAF,124012,-1,-1,0,0,-1,-1333.04,-1333.04,29-04-2018,2018,1,1333.04,1333.04
BDJEW,PTR,29-04-2018,01-04-2018,11/07/2018 15:7I:03,M,MR018064,BELBAK-M,RN,WILDERNESS,RN_WILDERNESS,LEAF,124020,-1,-1,0,0,-1,-1333.04,-1333.04,29-04-2018,2018,1,1333.04,1333.04
MKD,PTB,29-04-2018,01-04-2018,29/04/2018 20:4I:52,D,P004951,NADA,PN,CLEARANCE,PN_CLEARANCE,CROSS,124012,-1,-1,0,0,-1,-1239,-1239,29-04-2018,2018,1,1239,1239
MKD,PTB,29-04-2018,01-04-2018,29/04/2018 20:4I:52,D,RN010838,CORE,RN,CLEARANCE,RN_CLEARANCE,FWH,124012,-1,-1,0,0,-1,-1161,-1161,29-04-2018,2018,1,1161,1161
MKD,PTB,29-04-2018,01-04-2018,29/04/2018 20:4I:52,M,MBT005062,MDI-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1146.94,-1146.94,29-04-2018,2018,1,1146.94,1146.94
EXHBR,PTR,29-04-2018,01-04-2018,04/01/2019 18:1I:38,M,MR022045,DIA TURK-M,RN,INSPIRE,RN_INSPIRE,TIF,124020,-1,-1,0,0,-1,-799.9,-799.9,29-04-2018,2018,1,799.9,799.9
MKD,PTB,29-04-2018,01-04-2018,29/04/2018 20:4I:52,M,MR020173,MDI-M,RN,WILDERNESS,RN_WILDERNESS,SNAKE,124012,-1,-1,0,0,-1,-594.95,-594.95,29-04-2018,2018,1,594.95,594.95
EXHBR,PTR,29-04-2018,01-04-2018,04/01/2019 18:1I:38,M,ME009958,MDI-M,ER,INSPIRE,ER_INSPIRE,LV,124020,-1,-1,0,0,-1,-553.52,-553.52,29-04-2018,2018,1,553.52,553.52
SJGS,PS1,01-05-2018,01-05-2018,01/05/2018 19:5I:59,D,E005775,CEJ,ER,AMEERA,ER_AMEERA,FWH,BD25966,-1,-1,0,0,0,-5728.57,-5728.57,01-05-2018,2018,1,5728.57,5728.57
SOFITL,PS1,02-05-2018,01-05-2018,02/05/2018 15:5I:32,D,RN010601,NADA,RN,ETERNAL,RN_ETERNAL,HALF ETERNITY,BD25973,-1,-1,0,0,0,-3142.86,-3142.86,02-05-2018,2018,1,3142.86,3142.86
SJGS,PS1,02-05-2018,01-05-2018,02/05/2018 12:5I:41,M,ME009551,BELBAK-M,ER,SOLITAIRE,ER_SOLITAIRE,4PR,BD25971,-1,-1,0,0,0,-2200,-2200,02-05-2018,2018,1,2200,2200
EXHBR,PTR,08-05-2018,01-05-2018,08/05/2018 15:5I:01,D,NK000807,NADA,NK,CLEARANCE,NK_CLEARANCE,FY,124020,-1,-1,0,0,-1,-25593,-25593,08-05-2018,2018,1,25593,25593
MKD,PTB,08-05-2018,01-05-2018,08/05/2018 13:5I:09,M,MR031535,MDI-M,RN,INSPIRE,RN_INSPIRE,BVL,124012,-1,-1,0,0,-1,-907.31,-907.31,08-05-2018,2018,1,907.31,907.31
MKD,PTB,08-05-2018,01-05-2018,08/05/2018 13:5I:09,M,MR031533,MDI-M,RN,INSPIRE,RN_INSPIRE,BVL,124012,-1,-1,0,0,-1,-884.3,-884.3,08-05-2018,2018,1,884.3,884.3
MKD,PTB,08-05-2018,01-05-2018,08/05/2018 13:5I:09,M,MR021745,BELBAK-M,RN,INSPIRE,RN_INSPIRE,TIF,124012,-1,-1,0,0,-1,-799,-799,08-05-2018,2018,1,799,799
MKD,PTB,08-05-2018,01-05-2018,08/05/2018 13:5I:09,M,MR021689,BELBAK-M,RN,INSPIRE,RN_INSPIRE,TIF,124012,-1,-1,0,0,-1,-780.15,-780.15,08-05-2018,2018,1,780.15,780.15
EXHBR,PS1,09-05-2018,01-05-2018,12/05/2018 09:5I:57,M,MBT005062,MDI-M,BT,FESTIVE,BT_FESTIVE,GIFTS,BD26071,-1,-1,0,0,0,-1429.85,-1429.85,09-05-2018,2018,1,1429.85,1429.85
DMCC,PTB,10-05-2018,01-05-2018,30/05/2018 17:5I:34,M,MR032884,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1483.36,-1483.36,10-05-2018,2018,1,1483.36,1483.36
SMJ,PTB,12-05-2018,01-05-2018,13/05/2018 12:5I:07,M,MB003518,MDI-M,BN,ARTISAN,BN_ARTISAN,FLEX,124007,-1,-1,0,0,-1,-9249.8,-9249.8,12-05-2018,2018,1,9249.8,9249.8
EXHBR,PTR,12-05-2018,01-05-2018,16/05/2018 15:5I:33,M,MR024171,MDI-M,RN,AVA,RN_AVA,MQ&RD,124020,-1,-1,0,0,-1,-3697.63,-3697.63,12-05-2018,2018,1,3697.63,3697.63
EXHBR,PS1,12-05-2018,01-05-2018,13/05/2018 15:5I:09,M,MR021689,BELBAK-M,RN,INSPIRE,RN_INSPIRE,TIF,BD15012,-1,-1,0,0,0,-986.08,-986.08,12-05-2018,2018,1,986.08,986.08
MCC,PTR,13-05-2018,01-05-2018,13/05/2018 12:5I:24,D,E005821,CEJ,ER,PRECIOUS,ER_PRECIOUS,RB,124020,-1,-1,0,0,-1,-4162.47,-4162.47,13-05-2018,2018,1,4162.47,4162.47
MOE,PTR,13-05-2018,01-05-2018,13/05/2018 16:5I:24,D,E005818,CEJ,ER,PRECIOUS,ER_PRECIOUS,EM,124020,-1,-1,0,0,-1,-4068.81,-4068.81,13-05-2018,2018,1,4068.81,4068.81
DM,PTR,13-05-2018,01-05-2018,13/05/2018 13:5I:01,D,R010264,CEJ,RN,PRECIOUS,RN_PRECIOUS,EM,124020,-1,-1,0,0,-1,-2991,-2991,13-05-2018,2018,1,2991,2991
SOFITL,PTR,13-05-2018,01-05-2018,13/05/2018 12:5I:02,D,P005734,CEJ,PN,PRECIOUS,PN_PRECIOUS,RB,124020,-1,-1,0,0,-1,-2932.17,-2932.17,13-05-2018,2018,1,2932.17,2932.17
DM,PTR,13-05-2018,01-05-2018,13/05/2018 13:5I:01,D,R010269,CEJ,RN,PRECIOUS,RN_PRECIOUS,RB,124020,-1,-1,0,0,-1,-2689.47,-2689.47,13-05-2018,2018,1,2689.47,2689.47
MCC,PTR,13-05-2018,01-05-2018,13/05/2018 12:5I:24,D,P005733,CEJ,PN,PRECIOUS,PN_PRECIOUS,RUBY,124020,-1,-1,0,0,-1,-2291.88,-2291.88,13-05-2018,2018,1,2291.88,2291.88
MKD,PTB,13-05-2018,01-05-2018,16/05/2018 16:5I:48,M,MR032911,LRC000488,RN,TWINS,RN_TWINS,BAND,124035,-1,-1,0,0,-1,-1846.11,-1846.11,13-05-2018,2018,1,1846.11,1846.11
DMCC,PTB,13-05-2018,01-05-2018,14/05/2018 15:5I:01,M,MR032911,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1605.31,-1605.31,13-05-2018,2018,1,1605.31,1605.31
SJGS,PTR,14-05-2018,01-05-2018,14/05/2018 18:5I:08,M,MR022344,DIA TURK-M,RN,AVA,RN_AVA,PE,124020,-1,-1,0,0,-1,-1652,-1652,14-05-2018,2018,1,1652,1652
MKD,PTR,14-05-2018,01-05-2018,14/05/2018 17:5I:09,M,MR031504,LRC000488,RN,TWINS,RN_TWINS,BAND,124006,-1,-1,0,0,-1,-1634.06,-1634.06,14-05-2018,2018,1,1634.06,1634.06
DMCC,MFT,14-05-2018,01-05-2018,14/05/2018 17:5I:17,M,MR031504,LRC000488,RN,TWINS,RN_TWINS,BAND,527000,-1,-1,0,-1,-1,-1634.06,-1634.06,14-05-2018,2018,1,1634.06,1634.06
EXHBR,PTR,14-05-2018,01-05-2018,14/05/2018 17:5I:34,M,MR031504,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1634.06,-1634.06,14-05-2018,2018,1,1634.06,1634.06
DM,PTR,14-05-2018,01-05-2018,14/05/2018 18:5I:59,D,R010131,CEJ,RN,AMEERA,RN_AMEERA,FWH,124020,-1,-1,0,0,-1,-1415.53,-1415.53,14-05-2018,2018,1,1415.53,1415.53
MOE,PTR,14-05-2018,01-05-2018,14/05/2018 18:5I:44,M,MR025995,MDI-M,RN,AVA,RN_AVA,PE&RD,124020,-1,-1,0,0,-1,-984.25,-984.25,14-05-2018,2018,1,984.25,984.25
EXHBR,CSL,15-05-2018,01-05-2018,17/06/2018 15:6I:37,M,MR022344,DIA TURK-M,RN,AVA,RN_AVA,PE,LM0010,-1,-1,0,0,0,-1735.71,-470,15-05-2018,2018,1,1735.71,1735.71
EXHBR,CSL,15-05-2018,01-05-2018,17/06/2018 15:6I:37,D,R010131,CEJ,RN,AMEERA,RN_AMEERA,FWH,LM0010,-1,-1,0,0,0,-1554.75,-421,15-05-2018,2018,1,1554.75,1554.75
MKD,PTB,15-05-2018,01-05-2018,18/05/2018 16:5I:28,M,MR022344,DIA TURK-M,RN,AVA,RN_AVA,PE,124012,-1,-1,0,0,-1,-1436.12,-1436.12,15-05-2018,2018,1,1436.12,1436.12
MKD,PTB,15-05-2018,01-05-2018,18/05/2018 16:5I:28,D,R010131,CEJ,RN,AMEERA,RN_AMEERA,FWH,124012,-1,-1,0,0,-1,-1286.85,-1286.85,15-05-2018,2018,1,1286.85,1286.85
EXHBR,CSL,15-05-2018,01-05-2018,17/06/2018 15:6I:37,M,MR025995,MDI-M,RN,AVA,RN_AVA,PE&RD,LM0010,-1,-1,0,0,0,-1034.04,-280,15-05-2018,2018,1,1034.04,1034.04
MKD,PTB,15-05-2018,01-05-2018,18/05/2018 16:5I:28,M,MR025995,MDI-M,RN,AVA,RN_AVA,PE&RD,124012,-1,-1,0,0,-1,-855.87,-855.87,15-05-2018,2018,1,855.87,855.87
MKD,PTB,16-05-2018,01-05-2018,16/05/2018 17:5I:56,M,SE000569,SHEMMESSIAN,SET,CLEARANCE,SET_CLEARANCE,NA,124007,-1,-1,0,0,-1,-70085.62,-70085.62,16-05-2018,2018,1,70085.62,70085.62
MKD,PTB,16-05-2018,01-05-2018,16/05/2018 15:5I:09,M,MR024171,MDI-M,RN,AVA,RN_AVA,MQ&RD,124010,-1,-1,0,0,-1,-4252.27,-4252.27,16-05-2018,2018,1,4252.27,4252.27
MCC,PS1,16-05-2018,01-05-2018,16/05/2018 15:5I:31,M,MR019566,LRC000488,RN,TWINS,RN_TWINS,BAND,BD26139,-1,-1,0,0,0,-2666.67,-2666.67,16-05-2018,2018,1,2666.67,2666.67
ALM,PS1,16-05-2018,01-05-2018,17/05/2018 14:5I:12,M,ME014978,MDI-M,ER,JE,ER_JE,PR,BD26148,-1,-1,0,0,0,-2190.48,-2190.48,16-05-2018,2018,1,2190.48,2190.48
DMCC,PTB,16-05-2018,01-05-2018,16/05/2018 10:5I:08,M,MR032904,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1216.34,-1216.34,16-05-2018,2018,1,1216.34,1216.34
MKD,PTB,17-05-2018,01-05-2018,17/05/2018 19:5I:14,D,NK000807,NADA,NK,CLEARANCE,NK_CLEARANCE,FY,124007,-1,-1,0,0,-1,-25593,-25593,17-05-2018,2018,1,25593,25593
MKD,PTR,19-05-2018,01-05-2018,19/05/2018 14:5I:24,M,MN001312,MDI-M,NK,ETERNAL,NK_ETERNAL,TENNIS,124006,-1,-1,0,0,-1,-4408.73,-4408.73,19-05-2018,2018,1,4408.73,4408.73
DMCC,DRR,19-05-2018,01-05-2018,19/05/2018 16:5I:40,M,MN001312,MDI-M,NK,ETERNAL,NK_ETERNAL,TENNIS,525013,-1,-1,0,0,0,-4408.73,-4408.73,19-05-2018,2018,1,4408.73,4408.73
DMCC,PTB,19-05-2018,01-05-2018,19/05/2018 18:5I:24,M,MBT006751,MDI-M,BT,ETERNAL,BT_ETERNAL,HALF ETERNITY,124020,-1,-1,0,0,-1,-2051,-2051,19-05-2018,2018,1,2051,2051
DMCC,PTB,19-05-2018,01-05-2018,19/05/2018 18:5I:24,M,MBT006750,MDI-M,BT,ETERNAL,BT_ETERNAL,HALF TENNIS,124020,-1,-1,0,0,-1,-2050.99,-2050.99,19-05-2018,2018,1,2050.99,2050.99
DMCC,MFT,19-05-2018,01-05-2018,19/05/2018 18:5I:04,D,REP5888,MDI-M,BT,DIBT,BT_DIBT,NA,527000,-1,-1,0,-1,-1,-1941.8,-1941.8,19-05-2018,2018,1,1941.8,1941.8
DMCC,MFT,19-05-2018,01-05-2018,19/05/2018 18:5I:14,D,REP5887,MDI-M,BT,DIBT,BT_DIBT,NA,527000,-1,-1,0,-1,-1,-1941.79,-1941.79,19-05-2018,2018,1,1941.79,1941.79
SMJ,PS1,20-05-2018,01-05-2018,20/05/2018 22:5I:32,M,ME013698,MDI-M,ER,AMEERA,ER_AMEERA,HOOP,BD15737,-1,-1,0,0,0,-2809.52,-2809.52,20-05-2018,2018,1,2809.52,2809.52
SMJ,PS1,20-05-2018,01-05-2018,20/05/2018 22:5I:32,M,MB001945,MDI-M,BN,INSPIRE,BN_INSPIRE,LV,BD15737,-1,-1,0,0,0,-2761.9,-2761.9,20-05-2018,2018,1,2761.9,2761.9
MKD,PTB,20-05-2018,01-05-2018,20/05/2018 11:5I:49,D,P005734,CEJ,PN,PRECIOUS,PN_PRECIOUS,RB,124006,-1,-1,0,0,-1,-2174.7,-2174.7,20-05-2018,2018,1,2174.7,2174.7
MKD,PTB,20-05-2018,01-05-2018,20/05/2018 11:5I:49,D,P005733,CEJ,PN,PRECIOUS,PN_PRECIOUS,RUBY,124006,-1,-1,0,0,-1,-2083.53,-2083.53,20-05-2018,2018,1,2083.53,2083.53
DMCC,PTB,21-05-2018,01-05-2018,21/05/2018 16:5I:48,M,P008157,CEJ,PN,PRECIOUS,PN_PRECIOUS,RB,124020,-1,-1,0,0,-1,-2306.79,-2306.79,21-05-2018,2018,1,2306.79,2306.79
DMCC,PTB,21-05-2018,01-05-2018,21/05/2018 16:5I:48,M,P008156,CEJ,PN,PRECIOUS,PN_PRECIOUS,RB,124020,-1,-1,0,0,-1,-2220.38,-2220.38,21-05-2018,2018,1,2220.38,2220.38
DMCC,MFT,21-05-2018,01-05-2018,21/05/2018 15:5I:11,D,P005734,CEJ,PN,PRECIOUS,PN_PRECIOUS,RB,527000,-1,-1,0,-1,-1,-2174.7,-2174.7,21-05-2018,2018,1,2174.7,2174.7
MKD,PTB,21-05-2018,01-05-2018,21/05/2018 13:5I:58,M,MBT002543,MDI-M,BT,ETERNAL,BT_ETERNAL,TENNIS,124012,-1,-1,0,0,-1,-2089.86,-2089.86,21-05-2018,2018,1,2089.86,2089.86
DMCC,MFT,21-05-2018,01-05-2018,21/05/2018 16:5I:04,D,P005733,CEJ,PN,PRECIOUS,PN_PRECIOUS,RUBY,527000,-1,-1,0,-1,-1,-2083.53,-2083.53,21-05-2018,2018,1,2083.53,2083.53
EXHBR,PTR,22-05-2018,01-05-2018,18/06/2018 16:6I:43,M,MB001447,MDI-M,BN,INSPIRE,BN_INSPIRE,CAR,124020,-1,-1,0,0,-1,-4878.88,-4878.88,22-05-2018,2018,1,4878.88,4878.88
EXHBR,PTR,22-05-2018,01-05-2018,22/05/2018 19:5I:44,M,MB001446,MDI-M,BN,INSPIRE,BN_INSPIRE,CAR,124020,-1,-1,0,0,-1,-4374.16,-4374.16,22-05-2018,2018,1,4374.16,4374.16
EXHBR,PTR,22-05-2018,01-05-2018,22/05/2018 13:5I:15,M,MBT003282,MDI-M,BT,ARTISAN,BT_ARTISAN,LEATHER,124020,-1,-1,0,0,-1,-2402.5,-2402.5,22-05-2018,2018,1,2402.5,2402.5
EXHBR,PTR,22-05-2018,01-05-2018,18/06/2018 16:6I:43,M,MBT005837,MDI-M,BT,INSPIRE,BT_INSPIRE,BOUC,124020,-1,-1,0,0,-1,-1618.47,-1618.47,22-05-2018,2018,1,1618.47,1618.47
EXHBR,PTR,22-05-2018,01-05-2018,18/06/2018 16:6I:43,M,MR023693,MDI-M,RN,INSPIRE,RN_INSPIRE,TIF,124020,-1,-1,0,0,-1,-1387.55,-1387.55,22-05-2018,2018,1,1387.55,1387.55
EXHBR,PTR,22-05-2018,01-05-2018,18/06/2018 16:6I:43,M,MBT005887,MDI-M,BT,AMEERA,BT_AMEERA,FWH,124020,-1,-1,0,0,-1,-1009.47,-1009.47,22-05-2018,2018,1,1009.47,1009.47
EXHBR,PTR,22-05-2018,01-05-2018,18/06/2018 16:6I:43,M,MR031535,MDI-M,RN,INSPIRE,RN_INSPIRE,BVL,124020,-1,-1,0,0,-1,-907.31,-907.31,22-05-2018,2018,1,907.31,907.31
EXHBR,PTR,22-05-2018,01-05-2018,18/06/2018 16:6I:43,M,MR031533,MDI-M,RN,INSPIRE,RN_INSPIRE,BVL,124020,-1,-1,0,0,-1,-884.3,-884.3,22-05-2018,2018,1,884.3,884.3
EXHBR,PTR,22-05-2018,01-05-2018,22/05/2018 13:5I:15,M,MBT001977,MDI-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124020,-1,-1,0,0,-1,-865.13,-865.13,22-05-2018,2018,1,865.13,865.13
EXHBR,PTR,22-05-2018,01-05-2018,22/05/2018 19:5I:44,M,MR021745,BELBAK-M,RN,INSPIRE,RN_INSPIRE,TIF,124020,-1,-1,0,0,-1,-799,-799,22-05-2018,2018,1,799,799
MKD,PTB,23-05-2018,01-05-2018,29/05/2018 17:5I:39,D,R010264,CEJ,RN,PRECIOUS,RN_PRECIOUS,EM,124009,-1,-1,0,0,-1,-2590.62,-2590.62,23-05-2018,2018,1,2590.62,2590.62
MKD,PTB,23-05-2018,01-05-2018,29/05/2018 17:5I:39,D,R010269,CEJ,RN,PRECIOUS,RN_PRECIOUS,RB,124009,-1,-1,0,0,-1,-2572.53,-2572.53,23-05-2018,2018,1,2572.53,2572.53
RAK,PS1,26-05-2018,01-05-2018,26/05/2018 13:5I:26,D,R010205,CEJ,RN,TWINS,RN_TWINS,BAND,BD26201,-1,-1,0,0,0,-2495.24,-2495.24,26-05-2018,2018,1,2495.24,2495.24
MKD,PTB,27-05-2018,01-05-2018,29/05/2018 17:5I:21,M,MBT006751,MDI-M,BT,ETERNAL,BT_ETERNAL,HALF ETERNITY,124017,-1,-1,0,0,-1,-2358.65,-2358.65,27-05-2018,2018,1,2358.65,2358.65
BDJEW,DRI,28-05-2018,01-05-2018,28/05/2018 12:5I:28,M,MN000967,MDI-M,NK,BRIDAL,NK_BRIDAL,NA,ZM5318,-1,-1,0,0,0,-8031,-8031,28-05-2018,2018,1,8031,8031
MOE,PTR,28-05-2018,01-05-2018,28/05/2018 12:5I:19,M,MN000967,MDI-M,NK,BRIDAL,NK_BRIDAL,NA,124020,-1,-1,0,0,-1,-8030.4,-8030.4,28-05-2018,2018,1,8030.4,8030.4
MKD,PTB,28-05-2018,01-05-2018,31/05/2018 12:5I:16,M,MN000967,MDI-M,NK,BRIDAL,NK_BRIDAL,NA,124030,-1,-1,0,0,-1,-6982.96,-6982.96,28-05-2018,2018,1,6982.96,6982.96
MOE,PS1,28-05-2018,01-05-2018,28/05/2018 20:5I:33,M,MR030537,MDI-M,RN,MENS,RN_MENS,MENS,BD24422,-1,-1,0,0,0,-4285.71,-4285.71,28-05-2018,2018,1,4285.71,4285.71
MKD,PTB,29-05-2018,01-05-2018,30/05/2018 17:5I:54,D,PN005873,NADA,PN,CLEARANCE,PN_CLEARANCE,HANGING,124012,-1,-1,0,0,-1,-6388,-6388,29-05-2018,2018,1,6388,6388
MKD,PTB,29-05-2018,01-05-2018,30/06/2018 12:6I:04,D,E005818,CEJ,ER,PRECIOUS,ER_PRECIOUS,EM,124007,-1,-1,0,0,-1,-4068.81,-4068.81,29-05-2018,2018,1,4068.81,4068.81
MKD,PTB,29-05-2018,01-05-2018,29/05/2018 18:5I:48,D,E005821,CEJ,ER,PRECIOUS,ER_PRECIOUS,RB,124018,-1,-1,0,0,-1,-3981.49,-3981.49,29-05-2018,2018,1,3981.49,3981.49
MOE,PS1,29-05-2018,01-05-2018,29/05/2018 19:5I:59,M,MR022057,DIA TURK-M,RN,INSPIRE,RN_INSPIRE,CAR,BD21537,-1,-1,0,0,0,-3333.33,-3333.33,29-05-2018,2018,1,3333.33,3333.33
DM,PTB,29-05-2018,01-05-2018,29/05/2018 23:5I:57,M,MR030537,MDI-M,RN,MENS,RN_MENS,MENS,124007,-1,-1,0,0,-1,-3241.3,-3241.3,29-05-2018,2018,1,3241.3,3241.3
MKD,PTB,29-05-2018,01-05-2018,29/05/2018 17:5I:57,M,P008157,CEJ,PN,PRECIOUS,PN_PRECIOUS,RB,124015,-1,-1,0,0,-1,-2537.47,-2537.47,29-05-2018,2018,1,2537.47,2537.47
MKD,PTB,29-05-2018,01-05-2018,29/05/2018 17:5I:24,M,P008156,CEJ,PN,PRECIOUS,PN_PRECIOUS,RB,124018,-1,-1,0,0,-1,-2442.42,-2442.42,29-05-2018,2018,1,2442.42,2442.42
MKD,PTB,29-05-2018,01-05-2018,30/05/2018 17:5I:54,D,BT000965,NADA,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1100,-1100,29-05-2018,2018,1,1100,1100
MOE,PTB,30-05-2018,01-05-2018,31/05/2018 22:5I:27,M,SE000569,SHEMMESSIAN,SET,CLEARANCE,SET_CLEARANCE,NA,124005,-1,-1,0,0,-1,-70085.62,-70085.62,30-05-2018,2018,1,70085.62,70085.62
MKD,PTB,30-05-2018,01-05-2018,30/05/2018 11:5I:40,M,MBT006750,MDI-M,BT,ETERNAL,BT_ETERNAL,HALF TENNIS,124010,-1,-1,0,0,-1,-2358.64,-2358.64,30-05-2018,2018,1,2358.64,2358.64
MOQ,PS1,30-05-2018,01-05-2018,30/05/2018 00:5I:12,M,MP013570,MDI-M,PN,KYOSHI,PN_KYOSHI,FRESH,BD26236,-1,-1,0,0,0,-1850,-1850,30-05-2018,2018,1,1850,1850
MKD,CSL,31-05-2018,01-05-2018,31/05/2018 11:5I:28,M,MBT002543,MDI-M,BT,ETERNAL,BT_ETERNAL,TENNIS,A009,-1,-1,0,0,0,-2884,-2884,31-05-2018,2018,1,2884,2884
EXHBR,PTR,31-05-2018,01-05-2018,31/05/2018 10:5I:58,M,MBT002543,MDI-M,BT,ETERNAL,BT_ETERNAL,TENNIS,124020,-1,-1,0,0,-1,-2089.86,-2089.86,31-05-2018,2018,1,2089.86,2089.86
MKD,DSL,31-05-2018,01-05-2018,31/05/2018 12:5I:30,M,MR032904,LRC000488,RN,TWINS,RN_TWINS,BAND,MB0007,-1,-1,0,0,0,-1512.04,-412,31-05-2018,2018,1,1512.04,1512.04
MOQ,PS1,01-06-2018,01-06-2018,02/06/2018 01:6I:29,M,ME011573,MDI-M,ER,AMEERA,ER_AMEERA,HOOP,BD25563,-1,-1,0,0,0,-2150,-2150,01-06-2018,2018,1,2150,2150
MCC,PS1,01-06-2018,01-06-2018,01/06/2018 14:6I:38,M,ME015257,MDI-M,ER,AMEERA,ER_AMEERA,BAGUETTES,BD26261,-1,-1,0,0,0,-2095.24,-2095.24,01-06-2018,2018,1,2095.24,2095.24
MCC,PTB,01-06-2018,01-06-2018,01/06/2018 19:6I:03,M,ME014969,MDI-M,ER,FESTIVE,ER_FESTIVE,GIFTS,124010,-1,-1,0,0,-1,-673.52,-673.52,01-06-2018,2018,1,673.52,673.52
SJGS,PS1,02-06-2018,01-06-2018,02/06/2018 16:6I:14,M,MR031118,MDI-M,RN,FIVE,RN_FIVE,MQ&RD,BD26281,-1,-1,0,0,0,-8904.76,-8904.76,02-06-2018,2018,1,8904.76,8904.76
DM,PS1,02-06-2018,01-06-2018,02/06/2018 21:6I:21,D,R010204,CEJ,RN,TWINS,RN_TWINS,NA,BD26288,-1,-1,0,0,0,-2857.14,-2857.14,02-06-2018,2018,1,2857.14,2857.14
MKD,PTB,02-06-2018,01-06-2018,02/06/2018 14:6I:18,M,MR032884,LRC000488,RN,TWINS,RN_TWINS,BAND,124035,-1,-1,0,0,-1,-1705.86,-1705.86,02-06-2018,2018,1,1705.86,1705.86
MOE,PS1,02-06-2018,01-06-2018,02/06/2018 16:6I:19,M,MBT002940,DIA TURK-M,BT,INSPIRE,BT_INSPIRE,VAN,BD26277,-1,-1,0,0,0,-1142.86,-1142.86,02-06-2018,2018,1,1142.86,1142.86
DMCC,PTB,03-06-2018,01-06-2018,03/06/2018 14:6I:48,M,MP018934,BELBAK-M,PN,AMEERA,PN_AMEERA,FWH,124020,-1,-1,0,0,-1,-2232.97,-2232.97,03-06-2018,2018,1,2232.97,2232.97
DMCC,PTB,03-06-2018,01-06-2018,03/06/2018 14:6I:48,M,MP018921,BELBAK-M,PN,AMEERA,PN_AMEERA,FWH,124020,-1,-1,0,0,-1,-1764.51,-1764.51,03-06-2018,2018,1,1764.51,1764.51
MOE,PTB,03-06-2018,01-06-2018,04/06/2018 10:6I:46,M,MR031031,MDI-M,RN,INSPIRE,RN_INSPIRE,BVL,124016,-1,-1,0,0,-1,-1722,-1722,03-06-2018,2018,1,1722,1722
RETOFF,MOE,03-06-2018,01-06-2018,03/06/2018 22:6I:04,M,MR031031,MDI-M,RN,INSPIRE,RN_INSPIRE,BVL,BD420620,-1,-1,0,0,0,-1523.81,-1523.81,03-06-2018,2018,1,1523.81,1523.81
DMCC,PTB,03-06-2018,01-06-2018,03/06/2018 14:6I:48,M,MP018928,BELBAK-M,PN,SOLITAIRE,PN_SOLITAIRE,BEZEL,124020,-1,-1,0,0,-1,-1372.82,-1372.82,03-06-2018,2018,1,1372.82,1372.82
DMCC,PTB,03-06-2018,01-06-2018,03/06/2018 14:6I:48,M,MP018922,BELBAK-M,PN,AMEERA,PN_AMEERA,FWH,124020,-1,-1,0,0,-1,-1369.57,-1369.57,03-06-2018,2018,1,1369.57,1369.57
DMCC,PTB,03-06-2018,01-06-2018,03/06/2018 14:6I:48,M,MP018924,BELBAK-M,PN,SOLITAIRE,PN_SOLITAIRE,BEZEL,124020,-1,-1,0,0,-1,-1213.88,-1213.88,03-06-2018,2018,1,1213.88,1213.88
DMCC,PTB,03-06-2018,01-06-2018,03/06/2018 14:6I:48,M,MP018932,BELBAK-M,PN,AMEERA,PN_AMEERA,FWH,124020,-1,-1,0,0,-1,-1205.72,-1205.72,03-06-2018,2018,1,1205.72,1205.72
